seed,candidate,update,train_nll,gradient_norm,input_tokens_cumulative,effective_labels_cumulative,update_seconds
17,a08,92,2.4384335577487946,0.5614469647407532,188416,188048,0.7683833204209805
17,a08,93,2.5384461283683777,0.608008861541748,190464,190092,1.0148715758696198
17,a08,94,2.4328845143318176,0.5695397853851318,192512,192136,0.8034484898671508
17,a08,95,2.603158324956894,0.6422080993652344,194560,194180,0.6426908476278186
17,a08,96,2.6923086643218994,0.5097153782844543,196608,196224,0.7856707274913788
17,a08,97,2.551043689250946,0.6381587386131287,198656,198268,0.7028690371662378
17,a08,98,2.1941564679145813,0.5641289949417114,200704,200312,0.6611617477610707
17,a08,99,2.657331645488739,0.5920696258544922,202752,202356,1.2024352233856916
17,a08,100,2.6208887696266174,0.5937237739562988,204800,204400,0.6944365110248327
17,a09,1,2.776465892791748,0.23591770231723785,2048,2044,1.7753798523917794
17,a09,2,2.8597209453582764,0.2319781333208084,4096,4088,0.8833186188712716
17,a09,3,2.6707980036735535,0.25371769070625305,6144,6132,0.8832172937691212
17,a09,4,2.601875901222229,0.2761951982975006,8192,8176,1.1871603950858116
17,a09,5,2.701832354068756,0.2816384732723236,10240,10220,0.8537630923092365
17,a09,6,2.642271935939789,0.29157403111457825,12288,12264,0.9772807704284787
17,a09,7,2.4193573594093323,0.262806236743927,14336,14308,0.9880305789411068
17,a09,8,2.8324649333953857,0.29929816722869873,16384,16352,1.0447884472087026
17,a09,9,2.715150237083435,0.3152756690979004,18432,18396,1.1235832646489143
17,a09,10,2.8431548476219177,0.30793675780296326,20480,20440,1.3184324651956558
17,a09,11,2.5654976963996887,0.3027583360671997,22528,22484,1.15261310338974
17,a09,12,2.7541287541389465,0.341682493686676,24576,24528,1.026557524688542
17,a09,13,2.693479001522064,0.29700636863708496,26624,26572,1.0993117792531848
17,a09,14,2.4331294894218445,0.38243111968040466,28672,28616,1.0411197682842612
17,a09,15,2.5526170134544373,0.3583203852176666,30720,30660,1.0267772730439901
17,a09,16,2.612635314464569,0.34728696942329407,32768,32704,1.0234069637954235
17,a09,17,2.587839126586914,0.45710232853889465,34816,34748,1.0350141441449523
17,a09,18,2.539625108242035,0.35226359963417053,36864,36792,1.0357171325013041
17,a09,19,2.465014398097992,0.34129878878593445,38912,38836,1.5898279827088118
17,a09,20,2.9785496592521667,0.3652970492839813,40960,40880,1.3475787658244371
17,a09,21,2.5995032787323,0.3098415434360504,43008,42924,1.2070059040561318
17,a09,22,2.7343963384628296,0.47831812500953674,45056,44968,1.2489210674539208
17,a09,23,2.6591087579727173,0.46595126390457153,47104,47012,1.188591005280614
17,a09,24,2.578395426273346,0.4215485453605652,49152,49056,1.2600588090717793
17,a09,25,2.4696396589279175,0.36238908767700195,51200,51100,1.2229803102090955
17,a09,26,2.715749442577362,0.4346049427986145,53248,53144,1.3540804525837302
17,a09,27,2.574062705039978,0.3751479983329773,55296,55188,1.0107407858595252
17,a09,28,2.8203384280204773,0.456743985414505,57344,57232,1.0958513747900724
17,a09,29,2.6401200890541077,0.38019806146621704,59392,59276,2.364658090285957
17,a09,30,2.410680890083313,0.4050782322883606,61440,61320,1.1855871323496103
17,a09,31,2.568936288356781,0.44316166639328003,63488,63364,1.1866690767928958
17,a09,32,2.5773779153823853,0.4531390070915222,65536,65408,1.1012497916817665
17,a09,33,2.6005665063858032,0.4261590838432312,67584,67452,1.151276107877493
17,a09,34,2.3855898082256317,0.43794354796409607,69632,69496,1.13228496350348
17,a09,35,2.8669204115867615,0.41444721817970276,71680,71540,0.9689672645181417
17,a09,36,2.1547003984451294,0.49266138672828674,73728,73584,0.7734338510781527
17,a09,37,2.5165171027183533,0.47279974818229675,75776,75628,0.7666536495089531
17,a09,38,2.390735387802124,0.44261065125465393,77824,77672,0.8522450486198068
17,a09,39,2.6590538024902344,0.506372332572937,79872,79716,0.6563108591362834
17,a09,40,2.5482789278030396,0.4576450288295746,81920,81760,0.6860631015151739
17,a09,41,2.6339699029922485,0.47592052817344666,83968,83804,0.6910488940775394
17,a09,42,2.4559877514839172,0.48718440532684326,86016,85848,0.6739403437823057
17,a09,43,2.6771918535232544,0.46784794330596924,88064,87892,0.7755611278116703
17,a09,44,2.79467910528183,0.5040462017059326,90112,89936,0.7617527013644576
17,a09,45,2.3437556624412537,0.4821665585041046,92160,91980,0.7094134241342545
17,a09,46,2.681857407093048,0.43239206075668335,94208,94024,0.647266692481935
17,a09,47,2.646382510662079,0.4303446412086487,96256,96068,1.0547169744968414
17,a09,48,2.359181821346283,0.49261361360549927,98304,98112,0.7860064161941409
17,a09,49,2.3851559162139893,0.5384932160377502,100352,100156,0.8017705241218209
17,a09,50,2.5009467601776123,0.5292617678642273,102400,102200,0.7784828543663025
17,a09,51,2.3576603829860687,0.4510558545589447,104448,104244,0.787810318171978
17,a09,52,2.5385571718215942,0.4648844599723816,106496,106288,0.7927746074274182
17,a09,53,2.6308587789535522,0.5595873594284058,108544,108332,0.8055744506418705
17,a09,54,2.612040936946869,0.5048908591270447,110592,110376,0.8002839731052518
17,a09,55,2.7259761691093445,0.4554818272590637,112640,112420,0.7211592309176922
17,a09,56,2.512951970100403,0.46699097752571106,114688,114464,0.729661300778389
17,a09,57,2.418654978275299,0.5535638928413391,116736,116508,0.8094081450253725
17,a09,58,2.4226531386375427,0.5940837860107422,118784,118552,0.8415951821953058
17,a09,59,2.5503950119018555,0.5043804049491882,120832,120596,0.7999933073297143
17,a09,60,2.533587396144867,0.5113205313682556,122880,122640,1.0361396735534072
17,a09,61,2.4555238485336304,0.5370621681213379,124928,124684,1.2397976284846663
17,a09,62,2.2598386704921722,0.5420745015144348,126976,126728,0.8573494059965014
17,a09,63,2.339949309825897,0.6259967088699341,129024,128772,0.8183912942185998
17,a09,64,2.3650397956371307,0.5527325868606567,131072,130816,0.8163471082225442
17,a09,65,2.4957696199417114,0.5413945913314819,133120,132860,0.7163224937394261
17,a09,66,2.1984573006629944,0.51670241355896,135168,134904,0.7190715502947569
17,a09,67,2.5424911975860596,0.5327336192131042,137216,136948,0.7132400283589959
17,a09,68,2.1288348734378815,0.5278177857398987,139264,138992,0.7284619780257344
17,a09,69,2.5772379636764526,0.5611222386360168,141312,141036,0.7969318702816963
17,a09,70,2.615359842777252,0.6510600447654724,143360,143080,1.2116571087390184
17,a09,71,2.650003135204315,0.536021888256073,145408,145124,1.0211179414764047
17,a09,72,2.560301184654236,0.5517979860305786,147456,147168,0.9261721484363079
17,a09,73,2.4709090888500214,0.6762552857398987,149504,149212,0.7217700816690922
17,a09,74,2.510046601295471,0.5907772779464722,151552,151256,0.7622179174795747
17,a09,75,2.3647266626358032,0.5910109281539917,153600,153300,0.7773132426664233
17,a09,76,2.421936869621277,0.5290675163269043,155648,155344,0.9120889576151967
17,a09,77,2.293236792087555,0.5561050772666931,157696,157388,0.965572502464056
17,a09,78,2.55619740486145,0.5316463112831116,159744,159432,0.9804683234542608
17,a09,79,2.2788532972335815,0.5937826633453369,161792,161476,0.962451565079391
17,a09,80,2.3178772926330566,0.612446129322052,163840,163520,0.9920393796637654
17,a09,81,2.408830404281616,0.5407025814056396,165888,165564,1.0074968775734305
17,a09,82,2.5842180848121643,0.5663151741027832,167936,167608,1.020206251181662
17,a09,83,2.319573998451233,0.5962141752243042,169984,169652,0.9973106002435088
17,a09,84,2.52890682220459,0.7270606160163879,172032,171696,0.9903215477243066
17,a09,85,2.612534463405609,0.565580427646637,174080,173740,0.8777836011722684
17,a09,86,2.5055654644966125,0.641716718673706,176128,175784,0.7381951902061701
17,a09,87,2.431278496980667,0.6083134412765503,178176,177828,0.6958984434604645
17,a09,88,2.807346999645233,0.6332555413246155,180224,179872,0.9675876274704933
